customer_id,churn,gender,senior_citizen,married,dependents,tenure,phone_service,multiple_lines,internet_service,security,backup,paperless_billing,contract,payment,monthly_charges,total_charges
5649-RXQTV,No,Male,No,No,No,51,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,99,5038.15
5650-YLIBA,No,Male,No,No,No,31,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,81.15,2640.55
5651-YLPRD,No,Female,No,Yes,Yes,32,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,86.1,2723.75
5655-JSMZM,Yes,Male,Yes,No,No,49,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,96.2,4718.25
5666-CYCYZ,No,Female,No,No,No,24,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,89.55,2259.35
5669-SRAIP,Yes,Female,No,No,No,5,No,No phone,DSL,No,No,No,Monthly,Electronic check,39.5,210.75
5671-UUNXD,No,Female,Yes,Yes,No,50,Yes,Yes,Fiber,No,No,Yes,Annually,Electronic check,100.65,5189.75
5673-FSSMF,Yes,Female,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Monthly,Electronic check,60.15,60.15
5685-IIXLY,Yes,Female,No,Yes,Yes,5,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,83.6,404.2
5686-CMAWK,No,Male,No,No,No,17,Yes,Yes,Fiber,No,No,No,Annually,Electronic check,86.75,1410.25
5688-KZTSN,Yes,Male,No,Yes,Yes,15,Yes,No,No,No internet,No internet,Yes,Monthly,Electronic check,20,288.05
5692-ICXLW,No,Male,Yes,No,No,31,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,90.7,2845.15
5697-GOMBF,No,Female,Yes,Yes,Yes,28,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,35.9,973.65
5698-BQJOH,Yes,Female,No,No,No,9,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,94.4,857.25
5701-YVSVF,No,Female,Yes,Yes,No,11,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,82.9,880.05
5702-KVQRD,No,Male,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Biannually,Electronic check,82.55,5832.65
5707-ORNDZ,Yes,Male,Yes,No,No,9,Yes,Yes,DSL,Yes,No,No,Monthly,Electronic check,54.55,494.05
5712-AHQNN,No,Female,No,No,No,43,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,91.65,3954.1
5712-PTIWW,Yes,Male,No,No,No,2,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.85,152.45
5724-BIDBU,No,Male,No,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Annually,Electronic check,55.35,2633.95
5729-KLZAR,Yes,Female,No,Yes,Yes,4,Yes,No,Fiber,No,No,No,Monthly,Electronic check,80.85,302.75
5734-EJKXG,No,Female,No,No,No,61,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Electronic check,118.6,7365.7
5753-QQWPW,No,Female,No,No,No,28,Yes,No,DSL,Yes,Yes,Yes,Annually,Electronic check,59.9,1654.7
5760-FXFVO,No,Male,No,No,No,6,Yes,No,Fiber,Yes,Yes,Yes,Monthly,Electronic check,78.95,494.95
5777-ZPQNC,No,Female,No,No,No,12,Yes,No,No,No internet,No internet,No,Annually,Electronic check,20.15,260.7
5780-INQIK,No,Female,No,No,No,8,Yes,No,DSL,No,No,No,Monthly,Electronic check,49.4,408.25
5789-LDFXO,No,Male,No,No,No,24,Yes,Yes,No,No internet,No internet,No,Annually,Electronic check,24.6,592.65
5797-APWZC,Yes,Female,No,No,No,1,Yes,No,Fiber,No,No,No,Monthly,Electronic check,90.6,90.6
5804-HYIEZ,No,Male,No,Yes,Yes,70,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Electronic check,106.05,7554.05
5804-LEPIM,Yes,Female,Yes,No,No,2,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.35,139.05
5828-AVIPD,Yes,Male,No,Yes,Yes,19,Yes,Yes,Fiber,No,No,Yes,Annually,Electronic check,100.95,1875.55
5828-DWPIL,No,Male,Yes,Yes,No,62,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Electronic check,89.1,5618.3
5834-ASPWA,Yes,Male,No,No,No,1,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,75.45,75.45
5835-BEQEU,Yes,Male,No,No,No,3,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,76.95,228.4
5857-TYBCJ,No,Male,Yes,Yes,No,44,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,89.2,4040.2
5868-YWPDW,Yes,Male,Yes,Yes,No,6,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,84.2,519.15
5872-OEQNH,No,Female,No,No,No,60,No,No phone,DSL,Yes,No,Yes,Annually,Electronic check,44.45,2773.9
5875-YPQFJ,Yes,Male,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,69.9,69.9
5879-SESNB,No,Female,No,No,No,11,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,75.25,888.65
5882-CMAZQ,No,Female,No,Yes,Yes,5,No,No phone,DSL,No,Yes,No,Monthly,Electronic check,34.25,163.55
5883-GTGVD,Yes,Male,No,No,No,19,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,99.95,1931.75
5889-JTMUL,Yes,Female,Yes,Yes,No,50,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,95.05,4888.7
5889-LFOLL,Yes,Female,No,No,No,13,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,84.6,1115.2
5896-NPFWW,Yes,Male,No,Yes,Yes,3,Yes,No,DSL,No,No,Yes,Monthly,Electronic check,50.15,168.15
5897-ZYEKH,No,Female,Yes,Yes,No,67,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Electronic check,105.6,7112.15
5898-IGSLP,No,Male,No,Yes,Yes,31,Yes,Yes,Fiber,Yes,No,No,Monthly,Electronic check,89.3,2823
5899-OUVKV,No,Male,No,No,No,31,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,94.5,2979.2
5909-ECHUI,Yes,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,Monthly,Electronic check,56.25,56.25
5914-DVBWJ,Yes,Female,Yes,No,No,18,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,85.45,1505.85
5915-DGNVC,No,Female,No,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Annually,Electronic check,71.8,3472.05
5917-HBSDW,No,Female,No,Yes,Yes,37,Yes,No,No,No internet,No internet,No,Monthly,Electronic check,19.35,683.75
5919-TMRGD,Yes,Female,No,No,Yes,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.35,79.35
5923-GXUOC,Yes,Male,No,No,No,10,Yes,No,Fiber,Yes,Yes,Yes,Monthly,Electronic check,104.4,1081.45
5924-IFQTT,No,Male,No,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Monthly,Electronic check,72.8,930.05
5928-QLDHB,No,Male,No,No,No,9,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,76.25,684.85
5934-RMPOV,No,Female,No,No,Yes,22,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,84.75,1816.75
5935-FCCNB,No,Female,Yes,No,No,17,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,94.2,1608.15
5937-EORGB,No,Male,Yes,Yes,No,15,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Electronic check,96.5,1392.25
5940-NFXKV,Yes,Male,No,Yes,Yes,19,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,83.65,1465.75
5945-AZYHT,No,Male,No,Yes,No,71,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Electronic check,109.6,7854.15
5949-HGVJL,No,Female,No,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Monthly,Electronic check,73.05,1959.5
5949-XIKAE,Yes,Female,No,Yes,Yes,8,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,83.55,680.05
5955-ERIHD,Yes,Male,No,Yes,No,18,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,94.7,1687.95
5956-VKDTT,Yes,Female,Yes,Yes,No,5,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,74.35,334.8
5956-YHHRX,No,Male,Yes,No,No,21,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,104.35,2271.85
5960-MVTUK,No,Male,No,No,No,3,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,29.75,96.85
5960-WPXQM,Yes,Male,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.05,79.05
5968-XQIVE,No,Male,No,Yes,Yes,72,Yes,Yes,Fiber,No,Yes,Yes,Annually,Electronic check,89.7,6588.95
5973-EJGDP,No,Male,No,No,No,51,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,87.35,4473
5976-JCJRH,Yes,Male,No,Yes,No,10,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.3,738.2
5980-NOPLP,Yes,Female,No,Yes,No,44,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,96.1,4364.1
5981-ZVXOT,No,Female,Yes,No,No,35,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Electronic check,108.35,3726.15
5982-FPVQN,No,Female,No,Yes,Yes,37,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,95.15,3532.85
5989-OMNJE,No,Female,No,Yes,Yes,24,No,No phone,DSL,Yes,Yes,No,Annually,Electronic check,57.6,1367.75
5989-PGKJB,No,Female,No,No,No,16,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,86.25,1340.1
5995-SNNEW,No,Male,Yes,Yes,No,23,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,104.45,2184.85
5995-WWKKG,No,Female,No,No,No,37,Yes,No,No,No internet,No internet,Yes,Annually,Electronic check,19.8,695.05
5998-VVEJY,Yes,Male,No,No,No,26,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,80.5,2088.8
6000-APYLU,Yes,Male,No,No,No,9,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,80.8,713.1
6005-OBZPH,Yes,Female,Yes,No,No,26,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,89.15,2277.65
6008-NAIXK,No,Male,Yes,No,No,54,No,No phone,DSL,No,Yes,Yes,Annually,Electronic check,55.45,2966.95
6017-PPLPX,Yes,Male,No,Yes,Yes,20,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.45,1470.95
6022-UGGSO,Yes,Female,Yes,No,No,32,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,74.4,2276.95
6023-YEBUP,Yes,Male,No,No,No,3,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,100.95,329.95
6029-WTIPC,Yes,Male,Yes,No,No,37,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,101.1,3744.05
6030-REHUX,No,Female,Yes,Yes,No,28,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,110.85,3204.4
6032-KRXXO,Yes,Male,No,No,No,30,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,90.25,2755.35
6034-ZRYCV,Yes,Female,No,Yes,No,72,No,No phone,DSL,No,Yes,Yes,Biannually,Electronic check,54.2,3937.45
6047-SUHPR,No,Male,No,Yes,Yes,39,Yes,No,DSL,Yes,Yes,No,Annually,Electronic check,59.8,2343.85
6047-YHPVI,Yes,Male,No,No,No,5,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,69.7,316.9
6048-NJXHX,No,Male,No,Yes,No,41,Yes,No,No,No internet,No internet,Yes,Biannually,Electronic check,19.75,899.45
6050-IJRHS,No,Female,No,Yes,Yes,70,Yes,Yes,Fiber,No,Yes,Yes,Annually,Electronic check,106.5,7397
6077-BDPXA,No,Female,No,No,No,3,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.15,194.2
6080-TCMYC,No,Male,No,Yes,Yes,40,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,81.2,3292.3
6087-MVHJH,Yes,Female,No,No,No,16,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,88.45,1422.1
6088-BXMRG,No,Female,No,Yes,Yes,32,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,98.85,3089.6
6100-QQHEB,Yes,Male,No,Yes,Yes,17,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,92.55,1515.1
6103-BOCOU,No,Female,No,No,No,26,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,80.7,2193
6108-OQZDQ,Yes,Female,No,Yes,Yes,4,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,97.95,384.5
6110-OHIHY,Yes,Male,No,No,No,3,Yes,No,Fiber,No,No,No,Monthly,Electronic check,79.25,267.6
6116-RFVHN,No,Female,No,Yes,No,34,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,100.45,3414.65
6127-ISGTU,Yes,Female,No,Yes,No,16,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,84.95,1378.25
6128-AQBMT,No,Male,Yes,Yes,No,41,No,No phone,DSL,No,Yes,Yes,Monthly,Electronic check,53.95,2215.4
6128-CZOMY,Yes,Female,No,No,No,1,Yes,No,DSL,No,No,Yes,Monthly,Electronic check,45.65,45.65
6131-FOYAS,No,Male,No,No,No,35,Yes,Yes,DSL,Yes,No,Yes,Monthly,Electronic check,59.6,2094.9
6133-OZILE,No,Female,No,No,No,18,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,35.2,607.3
6135-OZQVA,No,Female,No,No,No,7,Yes,Yes,DSL,Yes,No,Yes,Monthly,Electronic check,53.65,404.35
6137-MFAJN,No,Female,No,No,No,48,No,No phone,DSL,Yes,Yes,Yes,Monthly,Electronic check,44.8,2104.55
6161-ERDGD,No,Male,No,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,Annually,Electronic check,85.45,6300.85
6161-UUUTA,Yes,Male,Yes,No,No,3,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.9,260.9
6166-YIPFO,No,Male,No,Yes,No,72,No,No phone,DSL,Yes,Yes,Yes,Biannually,Electronic check,64.7,4746.05
6168-WFVVF,Yes,Female,Yes,No,No,3,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.3,235.5
6168-YBYNP,No,Male,No,No,No,59,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,111.35,6519.75
6172-FECYY,Yes,Male,No,Yes,Yes,49,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,84.5,4254.85
6178-KFNHS,Yes,Female,No,No,Yes,12,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Electronic check,78.3,909.25
6185-TASNN,No,Male,Yes,No,No,1,Yes,No,DSL,No,No,No,Monthly,Electronic check,46.3,46.3
6196-HBOBZ,No,Male,No,Yes,No,65,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Electronic check,99.35,6347.55
6198-RTPMF,No,Female,No,Yes,No,17,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,92.6,1579.7
6198-ZFIOJ,No,Female,No,No,No,5,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,75.6,402.5
6199-IWKGC,No,Female,Yes,Yes,No,46,Yes,Yes,Fiber,No,No,No,Annually,Electronic check,100.25,4753.85
6202-JVYEU,No,Male,No,No,No,9,Yes,No,No,No internet,No internet,Yes,Annually,Electronic check,19.9,164.6
6211-WHMYA,No,Female,Yes,No,No,64,No,No phone,DSL,No,Yes,Yes,Monthly,Electronic check,43.85,2751
6212-ATMLK,No,Female,No,No,No,50,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,95.7,4729.75
6214-EDAKZ,Yes,Female,No,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Monthly,Electronic check,55.15,1206.05
6215-NQCPY,No,Male,No,No,No,15,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Electronic check,99.7,1566.75
6218-KNUBD,No,Male,No,No,No,6,Yes,No,DSL,No,Yes,No,Monthly,Electronic check,59.45,357.6
6229-LSCKB,No,Male,Yes,No,No,6,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.7,497.6
6230-BSUXY,Yes,Female,Yes,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,85,85
6235-VDHOM,Yes,Female,Yes,No,No,5,No,No phone,DSL,No,Yes,No,Monthly,Electronic check,28.45,131.05
6240-EURKS,Yes,Female,No,No,Yes,18,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,35,553
6242-MBHPK,No,Female,Yes,Yes,No,23,Yes,No,Fiber,Yes,No,Yes,Monthly,Electronic check,95.1,2326.05
6243-OZGFH,No,Female,No,No,No,23,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,44.95,996.85
6250-CGGUN,No,Male,No,No,No,54,Yes,No,Fiber,Yes,No,No,Annually,Electronic check,84.4,4484.05
6253-WRFHY,No,Male,No,Yes,Yes,13,Yes,No,DSL,No,No,Yes,Annually,Electronic check,64.75,877.35
6266-QHOJZ,No,Female,No,No,No,65,Yes,Yes,Fiber,Yes,Yes,Yes,Annually,Electronic check,89.85,5844.65
6267-DCFFZ,No,Female,Yes,Yes,No,30,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,90.05,2627.2
6270-OMFIW,Yes,Male,No,Yes,No,60,Yes,No,Fiber,No,Yes,Yes,Annually,Electronic check,94.4,5610.25
6281-FKEWS,No,Female,No,No,No,44,No,No phone,DSL,No,No,Yes,Annually,Electronic check,49.05,2265
6284-KMNUF,No,Female,No,Yes,No,56,Yes,Yes,Fiber,Yes,No,Yes,Annually,Electronic check,98,5270.6
6295-OSINB,No,Male,No,Yes,No,72,Yes,Yes,Fiber,Yes,Yes,Yes,Biannually,Electronic check,109.65,7880.25
6296-DDOOR,No,Female,No,No,No,19,Yes,No,DSL,No,Yes,No,Annually,Electronic check,58.2,1045.25
6297-NOOPG,No,Female,No,Yes,No,70,Yes,Yes,Fiber,No,Yes,Yes,Biannually,Electronic check,110.5,7752.05
6298-QDFNH,Yes,Male,No,No,No,22,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,79.35,1730.35
6300-BWMJX,No,Female,No,Yes,No,59,Yes,Yes,Fiber,No,No,No,Monthly,Electronic check,93.35,5386.5
6303-KFWSL,No,Female,No,No,No,29,Yes,Yes,DSL,No,Yes,Yes,Annually,Electronic check,55.25,1620.2
6308-CQRBU,No,Female,No,Yes,No,71,Yes,Yes,Fiber,No,Yes,No,Biannually,Electronic check,109.25,7707.7
6311-UEUME,Yes,Female,No,No,No,29,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,78.9,2384.15
6313-GIDIT,Yes,Male,Yes,No,No,53,No,No phone,DSL,No,Yes,Yes,Monthly,Electronic check,54.45,2854.55
6319-IEJWJ,Yes,Male,No,Yes,Yes,20,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,90.2,1776.55
6322-PJJDJ,No,Male,No,Yes,No,49,Yes,No,Fiber,No,Yes,Yes,Biannually,Electronic check,94.8,4690.65
6326-MTTXK,Yes,Male,No,No,No,8,Yes,Yes,Fiber,No,Yes,No,Monthly,Electronic check,100.85,819.55
6331-EWIEB,Yes,Male,No,No,No,20,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,85.25,1734.5
6339-DKLMK,No,Female,No,No,No,13,No,No phone,DSL,No,Yes,Yes,Monthly,Electronic check,31.65,389.95
6339-YPSAH,No,Male,No,No,No,9,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,73.8,704.3
6341-AEVKX,No,Female,No,Yes,No,62,Yes,No,Fiber,Yes,No,Yes,Annually,Electronic check,104.3,6613.65
6350-XFYGW,No,Male,Yes,No,No,4,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,94.75,422.4
6352-TWCAU,Yes,Female,No,No,No,35,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,86.45,3029.1
6356-ELRKD,Yes,Female,No,No,No,1,Yes,No,Fiber,Yes,No,Yes,Monthly,Electronic check,95.6,95.6
6357-JJPQT,No,Female,No,No,No,3,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,80.5,232.35
6358-LYNGM,Yes,Male,No,No,No,1,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,74.9,74.9
6362-QHAFM,No,Male,No,Yes,No,42,Yes,Yes,Fiber,No,No,Yes,Annually,Electronic check,108.3,4586.15
6365-MTGZX,Yes,Male,No,No,No,24,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,96,2122.45
6372-RFVNS,Yes,Female,No,Yes,No,1,Yes,No,Fiber,No,No,No,Monthly,Electronic check,78.8,78.8
6376-GAHQE,Yes,Male,No,No,No,4,Yes,No,Fiber,No,No,No,Monthly,Electronic check,77.85,299.2
6377-WHAOX,No,Female,No,Yes,No,60,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,106.15,6411.25
6379-RXJRQ,Yes,Male,No,Yes,No,10,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,70.1,659.65
6393-WRYZE,Yes,Female,No,Yes,No,34,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,97.65,3207.55
6400-BWQKW,Yes,Female,No,No,No,6,Yes,Yes,Fiber,Yes,No,Yes,Monthly,Electronic check,79.05,434.5
6402-SSEJG,No,Female,No,No,No,25,No,No phone,DSL,Yes,Yes,No,Annually,Electronic check,61.05,1540.2
6410-LEFEN,Yes,Female,No,No,No,9,Yes,No,DSL,No,No,No,Monthly,Electronic check,45.15,416.45
6413-XKKPU,Yes,Male,No,Yes,Yes,17,Yes,No,Fiber,Yes,No,Yes,Monthly,Electronic check,89.4,1539.45
6416-TVAIH,Yes,Male,No,Yes,Yes,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,68.5,68.5
6419-ZTTLE,No,Male,Yes,Yes,No,23,Yes,No,No,No internet,No internet,Yes,Annually,Electronic check,20.75,485.2
6432-TWQLB,Yes,Male,No,Yes,No,5,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,85.4,401.1
6435-SRWBJ,No,Female,No,No,No,5,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,82.75,417.75
6437-UKHMV,Yes,Female,No,No,No,7,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.7,586.05
6439-GTPCA,Yes,Female,No,No,No,45,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,87.25,3941.7
6439-PKTRR,No,Female,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Biannually,Electronic check,80.7,5617.95
6457-GIRWB,Yes,Male,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,69.35,69.35
6457-USBER,Yes,Male,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,80.8,80.8
6458-CYIDZ,No,Female,Yes,No,No,5,Yes,No,Fiber,Yes,Yes,No,Monthly,Electronic check,80.7,374.8
6467-CHFZW,Yes,Male,No,Yes,Yes,47,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,99.35,4749.15
6469-MRVET,No,Male,No,Yes,Yes,1,Yes,No,No,No internet,No internet,Yes,Annually,Electronic check,20.2,20.2
6469-QJKZW,No,Female,No,Yes,No,4,Yes,No,No,No internet,No internet,No,Monthly,Electronic check,20.15,91.4
6473-ULUHT,No,Male,No,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Monthly,Electronic check,84.9,1398.25
6474-FVJLC,Yes,Male,No,No,No,2,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,86,165.45
6475-VHUIZ,No,Female,No,Yes,No,23,Yes,No,DSL,No,No,No,Monthly,Electronic check,54.25,1221.55
6486-LHTMA,No,Female,Yes,Yes,No,31,Yes,Yes,Fiber,No,No,Yes,Annually,Electronic check,90.7,2835.5
6496-SLWHQ,Yes,Male,Yes,No,No,3,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,105,294.45
6502-MJQAE,Yes,Male,No,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,69.6,69.6
6504-VBLFL,No,Male,No,Yes,No,55,Yes,No,DSL,Yes,Yes,No,Biannually,Electronic check,58.6,3068.6
6507-ZJSUR,No,Male,Yes,Yes,No,23,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,90.45,2117.25
6513-EECDB,Yes,Male,Yes,Yes,No,1,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,73.55,73.55
6518-LGAOV,Yes,Female,No,Yes,No,38,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,105,4026.4
6519-CFDBX,No,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,Monthly,Electronic check,45.4,80.95
6521-YYTYI,Yes,Male,No,No,Yes,1,Yes,Yes,Fiber,No,No,Yes,Monthly,Electronic check,93.3,93.3
6522-YRBXD,No,Male,Yes,Yes,No,35,Yes,Yes,Fiber,Yes,Yes,Yes,Monthly,Electronic check,94.55,3365.4
6537-OTKMY,No,Male,No,No,No,15,No,No phone,DSL,No,No,No,Annually,Electronic check,50.75,688.2
6537-QLGEX,No,Female,No,No,No,16,No,No phone,DSL,Yes,No,Yes,Monthly,Electronic check,38.9,664.4
6543-CPZMK,Yes,Male,No,Yes,Yes,9,No,No phone,DSL,No,Yes,Yes,Monthly,Electronic check,29.95,248.95
6543-XRMYR,Yes,Female,Yes,No,No,30,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,99.7,2967.35
6556-DBKZF,No,Female,No,Yes,Yes,71,Yes,No,Fiber,No,No,No,Biannually,Electronic check,76.05,5436.45
6557-BZXLQ,No,Male,Yes,No,No,16,Yes,No,Fiber,No,No,No,Monthly,Electronic check,69.65,1043.3
6559-ILWKJ,Yes,Male,No,Yes,No,71,No,No phone,DSL,No,Yes,No,Biannually,Electronic check,49.35,3515.25
6559-PDZLR,No,Male,No,No,No,26,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,98.65,2537
6559-RAKOZ,No,Male,No,Yes,Yes,49,Yes,Yes,Fiber,No,No,Yes,Annually,Electronic check,97.95,4917.9
6567-HOOPW,Yes,Female,Yes,No,No,1,Yes,No,Fiber,No,No,Yes,Monthly,Electronic check,79.2,79.2
6574-MCOEH,No,Female,No,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,Annually,Electronic check,79.15,2531.4
6576-FBXOJ,No,Male,No,Yes,No,17,No,No phone,DSL,No,No,No,Annually,Electronic check,54.6,934.8
6581-NQCBA,Yes,Female,No,Yes,No,16,No,No phone,DSL,No,No,Yes,Monthly,Electronic check,49.95,810.2
6583-KQJLK,No,Female,Yes,Yes,No,15,Yes,No,Fiber,No,Yes,Yes,Monthly,Electronic check,94.65,1285.05
6583-QGCSI,Yes,Female,Yes,Yes,No,50,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,88.05,4367.35
6585-WCEWR,No,Male,No,Yes,Yes,72,Yes,No,No,No internet,No internet,No,Biannually,Electronic check,20.35,1354.4
6595-YGXIT,Yes,Male,Yes,No,No,25,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,88.95,2291.2
6599-RCLCJ,Yes,Male,No,Yes,No,47,Yes,Yes,Fiber,No,Yes,Yes,Monthly,Electronic check,109.55,5124.55
6599-SFQVE,No,Female,No,No,No,6,Yes,No,DSL,No,No,Yes,Monthly,Electronic check,55,340.4
